id,trial,block,film_choose_index,film_index_1,film_index_2,r_or_w
48,5,2,4,4,5,0
48,6,2,2,1,2,1
48,7,2,6,1,6,1
48,8,2,4,4,8,0
48,9,2,4,2,4,1
48,10,2,8,2,8,1
48,11,2,6,3,6,1
48,12,2,5,1,5,1
48,13,2,7,3,7,1
48,14,2,8,7,8,1
48,15,2,3,1,3,1
48,16,2,8,5,8,1
48,17,2,6,6,8,0
48,18,2,7,4,7,1
48,19,2,8,1,8,1
48,20,2,5,3,5,1
48,21,2,4,4,6,0
48,22,2,3,2,3,1
48,23,2,5,2,5,1
48,24,2,4,1,4,1
48,25,2,4,3,4,1
48,26,2,7,6,7,1
48,27,2,6,2,6,1
48,28,2,7,2,7,1
48,1,3,3,1,3,1
48,2,3,4,2,4,1
48,3,3,7,1,7,1
48,4,3,5,1,5,1
48,5,3,4,3,4,1
48,6,3,8,2,8,1
48,7,3,7,6,7,1
48,8,3,6,3,6,1
48,9,3,8,5,8,1
48,10,3,6,2,6,1
48,11,3,7,4,7,1
48,12,3,8,3,8,1
48,13,3,5,2,5,1
48,14,3,4,4,5,0
48,15,3,3,2,3,1
48,16,3,7,2,7,1
48,17,3,7,3,7,1
48,18,3,4,4,6,0
48,19,3,4,4,8,0
48,20,3,4,1,4,1
48,21,3,8,6,8,1
48,22,3,5,3,5,1
48,23,3,7,5,7,1
48,24,3,6,1,6,1
48,25,3,2,1,2,1
48,26,3,7,7,8,0
48,27,3,8,1,8,1
48,28,3,5,5,6,0
48,1,4,8,1,8,1
48,2,4,4,2,4,1
48,3,4,8,6,8,1
48,4,4,5,2,5,1
48,5,4,1,1,3,0
48,6,4,4,4,6,0
48,7,4,4,4,5,0
48,8,4,7,2,7,1
48,9,4,6,3,6,1
48,10,4,4,3,4,1
48,11,4,4,1,4,1
48,12,4,7,1,7,1
48,13,4,7,6,7,1
48,14,4,8,3,8,1
48,15,4,7,3,7,1
48,16,4,4,4,8,0
48,17,4,6,5,6,1
48,18,4,2,1,2,1
48,19,4,7,4,7,1
48,20,4,8,5,8,1
48,21,4,5,1,5,1
48,22,4,8,2,8,1
48,23,4,7,5,7,1
48,24,4,5,3,5,1
48,25,4,3,2,3,1
48,26,4,8,7,8,1
48,27,4,6,2,6,1
48,28,4,6,1,6,1
48,1,5,8,3,8,1
48,2,5,4,2,4,1
48,3,5,4,4,5,0
48,4,5,5,2,5,1
48,5,5,4,1,4,1
48,6,5,3,1,3,1
48,7,5,8,1,8,1
48,8,5,3,2,3,1
48,9,5,6,6,8,0
48,10,5,5,3,5,1
48,11,5,8,7,8,1
48,12,5,5,1,5,1
48,13,5,8,5,8,1
48,14,5,7,1,7,1
48,15,5,6,2,6,1
48,16,5,4,3,4,1
48,17,5,7,2,7,1
48,18,5,7,4,7,1
48,19,5,7,3,7,1
48,20,5,8,2,8,1
48,21,5,6,4,6,1
48,22,5,8,4,8,1
48,23,5,7,5,7,1
48,24,5,6,1,6,1
48,25,5,6,3,6,1
48,26,5,7,6,7,1
48,27,5,2,1,2,1
48,28,5,6,5,6,1
48,1,6,7,1,7,1
48,2,6,3,1,3,1
48,3,6,4,2,4,1
48,4,6,2,1,2,1
48,5,6,7,5,7,1
48,6,6,4,4,5,0
48,7,6,5,2,5,1
48,8,6,4,3,4,1
48,9,6,7,2,7,1
48,10,6,4,4,8,0
48,11,6,7,6,7,1
48,12,6,5,1,5,1
48,13,6,8,2,8,1
48,14,6,5,3,5,1
48,15,6,8,3,8,1
48,16,6,3,2,3,1
48,17,6,7,7,8,0
48,18,6,6,1,6,1
48,19,6,7,4,7,1
48,20,6,6,3,6,1
48,21,6,8,1,8,1
48,22,6,7,3,7,1
48,23,6,4,4,6,0
48,24,6,6,5,6,1
48,25,6,8,5,8,1
48,26,6,6,2,6,1
48,27,6,8,6,8,1
48,28,6,4,1,4,1
48,1,7,3,2,3,1
48,2,7,8,5,8,1
48,3,7,7,3,7,1
48,4,7,6,4,6,1
48,5,7,4,1,4,1
48,6,7,6,1,6,1
48,7,7,6,3,6,1
48,8,7,7,7,8,0
48,9,7,8,2,8,1
48,10,7,7,2,7,1
48,11,7,4,4,5,0
48,12,7,5,2,5,1
48,13,7,2,1,2,1
48,14,7,8,3,8,1
48,15,7,5,3,5,1
48,16,7,3,1,3,1
48,17,7,7,5,7,1
48,18,7,5,1,5,1
48,19,7,8,6,8,1
48,20,7,4,3,4,1
48,21,7,4,4,8,0
48,22,7,4,2,4,1
48,23,7,6,2,6,1
48,24,7,6,5,6,1
48,25,7,8,1,8,1
48,26,7,7,4,7,1
48,27,7,7,1,7,1
48,28,7,7,6,7,1
48,1,8,3,2,3,1
48,2,8,8,4,8,1
48,3,8,8,3,8,1
48,4,8,8,6,8,1
48,5,8,7,5,7,1
48,6,8,7,1,7,1
48,7,8,6,1,6,1
48,8,8,4,3,4,1
48,9,8,7,3,7,1
48,10,8,6,2,6,1
48,11,8,5,1,5,1
48,12,8,8,7,8,1
48,13,8,4,2,4,1
48,14,8,7,2,7,1
48,15,8,4,4,6,0
48,16,8,5,5,8,0
48,17,8,5,2,5,1
48,18,8,4,1,4,1
48,19,8,6,5,6,1
48,20,8,7,4,7,1
48,21,8,8,2,8,1
48,22,8,3,1,3,1
48,23,8,4,4,5,0
48,24,8,6,3,6,1
48,25,8,2,1,2,1
48,26,8,8,1,8,1
48,27,8,5,3,5,1
48,28,8,7,6,7,1
48,1,9,7,2,7,1
48,2,9,5,3,5,1
48,3,9,4,3,4,1
48,4,9,7,5,7,1
48,5,9,7,4,7,1
48,6,9,5,1,5,1
48,7,9,6,5,6,1
48,8,9,8,1,8,1
48,9,9,6,6,8,0
48,10,9,6,3,6,1
48,11,9,4,2,4,1
48,12,9,6,1,6,1
48,13,9,7,1,7,1
48,14,9,8,2,8,1
48,15,9,7,7,8,0
48,16,9,5,2,5,1
48,17,9,2,1,2,1
48,18,9,4,4,5,0
48,19,9,7,3,7,1
48,20,9,3,1,3,1
48,21,9,4,4,8,0
48,22,9,8,3,8,1
48,23,9,4,4,6,0
48,24,9,4,1,4,1
48,25,9,8,5,8,1
48,26,9,7,6,7,1
48,27,9,3,2,3,1
48,28,9,6,2,6,1
48,1,10,8,3,8,1
48,2,10,5,1,5,1
48,3,10,7,2,7,1
48,4,10,5,2,5,1
48,5,10,5,3,5,1
48,6,10,7,5,7,1
48,7,10,7,1,7,1
48,8,10,8,2,8,1
48,9,10,8,1,8,1
48,10,10,6,1,6,1
48,11,10,7,3,7,1
48,12,10,4,1,4,1
48,13,10,2,1,2,1
48,14,10,7,7,8,0
48,15,10,4,4,8,0
48,16,10,4,4,5,0
48,17,10,4,2,4,1
48,18,10,6,2,6,1
48,19,10,6,3,6,1
48,20,10,4,3,4,1
48,21,10,6,5,6,1
48,22,10,7,6,7,1
48,23,10,3,1,3,1
48,24,10,6,6,8,0
48,25,10,3,2,3,1
48,26,10,7,4,7,1
48,27,10,4,4,6,0
48,28,10,8,5,8,1
49,1,1,7,5,7,1
49,2,1,8,5,8,1
49,3,1,7,1,7,1
49,4,1,8,2,8,1
49,5,1,6,6,7,0
49,6,1,8,6,8,1
49,7,1,5,3,5,1
49,8,1,5,2,5,1
49,9,1,7,2,7,1
49,10,1,6,1,6,1
49,11,1,2,2,3,0
49,12,1,7,4,7,1
49,13,1,8,7,8,1
49,14,1,7,3,7,1
49,15,1,6,3,6,1
49,16,1,2,2,4,0
49,17,1,2,1,2,1
49,18,1,6,2,6,1
49,19,1,3,3,4,0
49,20,1,5,4,5,1
49,21,1,5,1,5,1
49,22,1,6,4,6,1
49,23,1,3,1,3,1
49,24,1,8,1,8,1
49,25,1,8,3,8,1
49,26,1,6,5,6,1
49,27,1,4,1,4,1
49,28,1,8,4,8,1
49,1,2,6,4,6,1
49,2,2,8,3,8,1
49,3,2,8,5,8,1
49,4,2,2,2,4,0
49,5,2,6,1,6,1
49,6,2,7,4,7,1
49,7,2,6,3,6,1
49,8,2,4,1,4,1
49,9,2,6,5,6,1
49,10,2,8,2,8,1
49,11,2,6,6,7,0
49,12,2,8,7,8,1
49,13,2,2,2,3,0
49,14,2,5,2,5,1
49,15,2,7,2,7,1
49,16,2,6,2,6,1
49,17,2,5,1,5,1
49,18,2,8,1,8,1
49,19,2,3,1,3,1
49,20,2,8,6,8,1
49,21,2,5,3,5,1
49,22,2,2,1,2,1
49,23,2,8,4,8,1
49,24,2,7,5,7,1
49,25,2,7,1,7,1
49,26,2,3,3,4,0
49,27,2,7,3,7,1
49,28,2,5,4,5,1
49,1,3,6,4,6,1
49,2,3,8,7,8,1
49,3,3,8,6,8,1
49,4,3,7,2,7,1
49,5,3,6,5,6,1
49,6,3,8,5,8,1
49,7,3,2,2,3,0
49,8,3,2,2,4,0
49,9,3,8,3,8,1
49,10,3,5,1,5,1
49,11,3,7,4,7,1
49,12,3,6,1,6,1
49,13,3,8,2,8,1
49,14,3,2,2,5,0
49,15,3,5,4,5,1
49,16,3,7,5,7,1
49,17,3,3,3,4,0
49,18,3,8,4,8,1
49,19,3,4,1,4,1
49,20,3,7,1,7,1
49,21,3,8,1,8,1
49,22,3,6,2,6,1
49,23,3,6,3,6,1
49,24,3,5,3,5,1
49,25,3,2,1,2,1
49,26,3,7,3,7,1
49,27,3,6,6,7,0
49,28,3,1,1,3,0
49,1,4,5,1,5,1
49,2,4,2,1,2,1
49,3,4,3,1,3,1
49,4,4,6,6,7,0
49,5,4,3,2,3,1
49,6,4,8,2,8,1
49,7,4,8,5,8,1
49,8,4,6,5,6,1
49,9,4,6,4,6,1
49,10,4,6,3,6,1
49,11,4,8,1,8,1
49,12,4,2,2,5,0
49,13,4,8,4,8,1
49,14,4,5,3,5,1
49,15,4,8,7,8,1
49,16,4,8,3,8,1
49,17,4,5,4,5,1
49,18,4,7,1,7,1
49,19,4,7,5,7,1
49,20,4,7,2,7,1
49,21,4,6,2,6,1
49,22,4,4,1,4,1
49,23,4,7,3,7,1
49,24,4,6,1,6,1
49,25,4,2,2,4,0
49,26,4,3,3,4,0
49,27,4,7,4,7,1
49,28,4,8,6,8,1
49,1,5,3,1,3,1
49,2,5,7,4,7,1
49,3,5,5,1,5,1
49,4,5,6,6,7,0
49,5,5,8,5,8,1
49,6,5,7,3,7,1
49,7,5,6,2,6,1
49,8,5,8,6,8,1
49,9,5,7,2,7,1
49,10,5,7,5,7,1
49,11,5,2,2,4,0
49,12,5,5,3,5,1
49,13,5,8,1,8,1
49,14,5,6,1,6,1
49,15,5,8,3,8,1
49,16,5,7,1,7,1
49,17,5,4,1,4,1
49,18,5,5,2,5,1
49,19,5,3,3,4,0
49,20,5,6,4,6,1
49,21,5,2,1,2,1
49,22,5,8,7,8,1
49,23,5,8,4,8,1
49,24,5,8,2,8,1
49,25,5,2,2,3,0
49,26,5,6,3,6,1
49,27,5,5,4,5,1
49,28,5,6,5,6,1
49,1,6,7,4,7,1
49,2,6,2,2,3,0
49,3,6,7,5,7,1
49,4,6,6,3,6,1
49,5,6,2,1,2,1
49,6,6,8,2,8,1
49,7,6,7,1,7,1
49,8,6,6,2,6,1
49,9,6,4,1,4,1
49,10,6,2,2,4,0
49,11,6,3,1,3,1
49,12,6,8,7,8,1
49,13,6,3,3,4,0
49,14,6,6,1,6,1
49,15,6,7,3,7,1
49,16,6,8,6,8,1
49,17,6,8,3,8,1
49,18,6,7,2,7,1
49,19,6,6,6,7,0
49,20,6,2,2,5,0
49,21,6,5,1,5,1
49,22,6,8,1,8,1
49,23,6,3,3,5,0
49,24,6,6,5,6,1
49,25,6,6,4,6,1
49,26,6,8,4,8,1
49,27,6,5,4,5,1
49,28,6,8,5,8,1
49,1,7,7,1,7,1
49,2,7,8,4,8,1
49,3,7,5,4,5,1
49,4,7,8,7,8,1
49,5,7,2,2,5,0
49,6,7,6,3,6,1
49,7,7,5,1,5,1
49,8,7,3,1,3,1
49,9,7,7,5,7,1
49,10,7,6,5,6,1
49,11,7,3,3,5,0
49,12,7,6,6,7,0
49,13,7,3,3,4,0
49,14,7,8,3,8,1
49,15,7,2,2,3,0
49,16,7,8,6,8,1
49,17,7,6,2,6,1
49,18,7,2,1,2,1
49,19,7,7,3,7,1
49,20,7,8,5,8,1
49,21,7,7,2,7,1
49,22,7,6,1,6,1
49,23,7,8,2,8,1
49,24,7,6,4,6,1
49,25,7,8,1,8,1
49,26,7,7,4,7,1
49,27,7,4,1,4,1
49,28,7,2,2,4,0
49,1,8,2,2,5,0
49,2,8,5,4,5,1
49,3,8,6,3,6,1
49,4,8,7,4,7,1
49,5,8,2,2,4,0
49,6,8,6,2,6,1
49,7,8,8,5,8,1
49,8,8,7,1,7,1
49,9,8,6,1,6,1
49,10,8,7,2,7,1
49,11,8,1,1,5,0
49,12,8,1,1,4,0
49,13,8,6,5,6,1
49,14,8,2,1,2,1
49,15,8,8,4,8,1
49,16,8,8,1,8,1
49,17,8,7,3,7,1
49,18,8,5,3,5,1
49,19,8,6,4,6,1
49,20,8,7,5,7,1
49,21,8,3,3,4,0
49,22,8,8,7,8,1
49,23,8,2,2,3,0
49,24,8,3,1,3,1
49,25,8,8,2,8,1
49,26,8,8,6,8,1
49,27,8,8,3,8,1
49,28,8,6,6,7,0
49,1,9,3,3,4,0
49,2,9,2,2,3,0
49,3,9,2,2,5,0
49,4,9,6,5,6,1
49,5,9,6,4,6,1
49,6,9,6,3,6,1
49,7,9,7,1,7,1
49,8,9,2,2,4,0
49,9,9,6,1,6,1
49,10,9,7,3,7,1
49,11,9,4,1,4,1
49,12,9,6,6,7,0
49,13,9,8,6,8,1
49,14,9,7,2,7,1
49,15,9,8,3,8,1
49,16,9,7,5,7,1
49,17,9,8,1,8,1
49,18,9,5,4,5,1
49,19,9,2,1,2,1
49,20,9,5,3,5,1
49,21,9,8,2,8,1
49,22,9,8,5,8,1
49,23,9,3,1,3,1
49,24,9,8,4,8,1
49,25,9,7,4,7,1
49,26,9,6,2,6,1
49,27,9,5,1,5,1
49,28,9,8,7,8,1
49,1,10,8,3,8,1
49,2,10,4,1,4,1
49,3,10,8,4,8,1
49,4,10,6,4,6,1
49,5,10,6,3,6,1
49,6,10,7,5,7,1
49,7,10,5,4,5,1
49,8,10,7,1,7,1
49,9,10,3,3,4,0
49,10,10,8,7,8,1
49,11,10,3,2,3,1
49,12,10,8,5,8,1
49,13,10,7,4,7,1
49,14,10,6,2,6,1
49,15,10,3,3,5,0
49,16,10,7,2,7,1
49,17,10,2,2,4,0
49,18,10,8,2,8,1
49,19,10,6,6,7,0
49,20,10,7,3,7,1
49,21,10,6,1,6,1
49,22,10,2,1,2,1
49,23,10,5,2,5,1
49,24,10,5,1,5,1
49,25,10,8,6,8,1
49,26,10,6,5,6,1
49,27,10,8,1,8,1
49,28,10,3,1,3,1
50,1,1,7,2,7,1
50,2,1,8,1,8,1
50,3,1,2,1,2,1
50,4,1,7,7,8,0
50,5,1,6,3,6,1
50,6,1,8,5,8,1
50,7,1,7,5,7,1
50,8,1,8,2,8,1
50,9,1,4,3,4,1
50,10,1,6,4,6,1
50,11,1,3,2,3,1
50,12,1,8,3,8,1
50,13,1,7,1,7,1
50,14,1,7,4,7,1
50,15,1,3,1,3,1
50,16,1,6,1,6,1
50,17,1,8,4,8,1
50,18,1,6,5,6,1
50,19,1,5,1,5,1
50,20,1,5,4,5,1
50,21,1,8,6,8,1
50,22,1,4,1,4,1
50,23,1,7,3,7,1
50,24,1,7,6,7,1
50,25,1,5,2,5,1
50,26,1,4,2,4,1
50,27,1,6,2,6,1
50,28,1,5,3,5,1
50,1,2,8,7,8,1
50,2,2,6,3,6,1
50,3,2,3,2,3,1
50,4,2,7,1,7,1
50,5,2,6,2,6,1
50,6,2,8,5,8,1
50,7,2,4,1,4,1
50,8,2,8,6,8,1
50,9,2,7,3,7,1
50,10,2,6,6,7,0
50,11,2,6,4,6,1
50,12,2,8,4,8,1
50,13,2,5,2,5,1
50,14,2,5,3,5,1
50,15,2,6,5,6,1
50,16,2,4,2,4,1
50,17,2,3,1,3,1
50,18,2,7,4,7,1
50,19,2,1,1,2,0
50,20,2,5,1,5,1
50,21,2,6,1,6,1
50,22,2,5,4,5,1
50,23,2,4,3,4,1
50,24,2,7,2,7,1
50,25,2,8,1,8,1
50,26,2,5,5,7,0
50,27,2,8,3,8,1
50,28,2,8,2,8,1
50,1,3,6,6,7,0
50,2,3,3,1,3,1
50,3,3,4,3,4,1
50,4,3,5,4,5,1
50,5,3,7,4,7,1
50,6,3,7,3,7,1
50,7,3,8,5,8,1
50,8,3,6,3,6,1
50,9,3,7,2,7,1
50,10,3,7,1,7,1
50,11,3,2,1,2,1
50,12,3,5,2,5,1
50,13,3,8,6,8,1
50,14,3,3,2,3,1
50,15,3,6,5,6,1
50,16,3,6,2,6,1
50,17,3,8,3,8,1
50,18,3,8,2,8,1
50,19,3,5,3,5,1
50,20,3,4,2,4,1
50,21,3,8,1,8,1
50,22,3,5,1,5,1
50,23,3,8,7,8,1
50,24,3,8,4,8,1
50,25,3,7,5,7,1
50,26,3,4,1,4,1
50,27,3,6,1,6,1
50,28,3,6,4,6,1
50,1,4,7,1,7,1
50,2,4,4,3,4,1
50,3,4,7,3,7,1
50,4,4,4,4,7,0
50,5,4,7,5,7,1
50,6,4,8,4,8,1
50,7,4,3,2,3,1
50,8,4,8,2,8,1
50,9,4,8,7,8,1
50,10,4,7,6,7,1
50,11,4,6,4,6,1
50,12,4,4,2,4,1
50,13,4,8,6,8,1
50,14,4,6,3,6,1
50,15,4,8,3,8,1
50,16,4,6,5,6,1
50,17,4,5,1,5,1
50,18,4,2,1,2,1
50,19,4,6,2,6,1
50,20,4,5,2,5,1
50,21,4,5,4,5,1
50,22,4,8,1,8,1
50,23,4,5,3,5,1
50,24,4,8,5,8,1
50,25,4,3,1,3,1
50,26,4,7,2,7,1
50,27,4,4,1,4,1
50,28,4,6,1,6,1
50,1,5,8,4,8,1
50,2,5,6,5,6,1
50,3,5,7,5,7,1
50,4,5,5,2,5,1
50,5,5,7,6,7,1
50,6,5,8,3,8,1
50,7,5,3,1,3,1
50,8,5,6,1,6,1
50,9,5,8,1,8,1
50,10,5,4,1,4,1
50,11,5,6,3,6,1
50,12,5,7,2,7,1
50,13,5,8,2,8,1
50,14,5,8,5,8,1
50,15,5,6,2,6,1
50,16,5,4,3,4,1
50,17,5,8,6,8,1
50,18,5,8,7,8,1
50,19,5,2,1,2,1
50,20,5,4,2,4,1
50,21,5,6,4,6,1
50,22,5,7,1,7,1
50,23,5,5,3,5,1
50,24,5,7,3,7,1
50,25,5,5,1,5,1
50,26,5,7,4,7,1
50,27,5,5,4,5,1
50,28,5,3,2,3,1
50,1,6,6,1,6,1
50,2,6,7,3,7,1
50,3,6,8,4,8,1
50,4,6,6,3,6,1
50,5,6,5,1,5,1
50,6,6,2,2,3,0
50,7,6,6,4,6,1
50,8,6,8,7,8,1
50,9,6,7,4,7,1
50,10,6,8,1,8,1
50,11,6,5,2,5,1
50,12,6,6,5,6,1
50,13,6,5,3,5,1
50,14,6,6,2,6,1
50,15,6,7,2,7,1
50,16,6,7,5,7,1
50,17,6,5,4,5,1
50,18,6,4,1,4,1
50,19,6,4,2,4,1
50,20,6,8,3,8,1
50,21,6,7,6,7,1
50,22,6,3,1,3,1
50,23,6,2,1,2,1
50,24,6,8,2,8,1
50,25,6,8,6,8,1
50,26,6,7,1,7,1
50,27,6,4,3,4,1
50,28,6,8,5,8,1
50,1,7,5,2,5,1
50,2,7,8,1,8,1
50,3,7,5,4,5,1
50,4,7,5,3,5,1
50,5,7,3,1,3,1
50,6,7,7,5,7,1
50,7,7,2,2,3,0
50,8,7,2,1,2,1
50,9,7,6,3,6,1
50,10,7,7,6,7,1
50,11,7,4,1,4,1
50,12,7,7,3,7,1
50,13,7,6,1,6,1
50,14,7,8,2,8,1
50,15,7,4,3,4,1
50,16,7,8,4,8,1
50,17,7,8,5,8,1
50,18,7,8,3,8,1
50,19,7,8,7,8,1
50,20,7,6,2,6,1
50,21,7,7,4,7,1
50,22,7,5,1,5,1
50,23,7,7,2,7,1
50,24,7,4,2,4,1
50,25,7,8,6,8,1
50,26,7,7,1,7,1
50,27,7,6,5,6,1
50,28,7,6,4,6,1
50,1,8,8,4,8,1
50,2,8,6,1,6,1
50,3,8,6,4,6,1
50,4,8,8,5,8,1
50,5,8,7,1,7,1
50,6,8,2,2,3,0
50,7,8,4,3,4,1
50,8,8,2,1,2,1
50,9,8,6,3,6,1
50,10,8,3,1,3,1
50,11,8,7,3,7,1
50,12,8,8,7,8,1
50,13,8,5,2,5,1
50,14,8,7,4,7,1
50,15,8,8,6,8,1
50,16,8,7,2,7,1
50,17,8,8,1,8,1
50,18,8,5,4,5,1
50,19,8,5,3,5,1
50,20,8,7,5,7,1
50,21,8,8,2,8,1
50,22,8,6,5,6,1
50,23,8,8,3,8,1
50,24,8,6,2,6,1
50,25,8,5,1,5,1
50,26,8,4,2,4,1
50,27,8,4,1,4,1
50,28,8,7,6,7,1
50,1,9,5,3,5,1
50,2,9,6,5,6,1
50,3,9,7,1,7,1
50,4,9,8,5,8,1
50,5,9,7,6,7,1
50,6,9,3,2,3,1
50,7,9,5,2,5,1
50,8,9,7,3,7,1
50,9,9,8,2,8,1
50,10,9,8,3,8,1
50,11,9,8,6,8,1
50,12,9,6,1,6,1
50,13,9,7,4,7,1
50,14,9,6,3,6,1
50,15,9,2,1,2,1
50,16,9,4,3,4,1
50,17,9,7,5,7,1
50,18,9,6,2,6,1
50,19,9,5,4,5,1
50,20,9,4,1,4,1
50,21,9,8,4,8,1
50,22,9,5,1,5,1
50,23,9,6,4,6,1
50,24,9,4,2,4,1
50,25,9,3,1,3,1
50,26,9,7,2,7,1
50,27,9,8,7,8,1
50,28,9,8,1,8,1
50,1,10,2,2,3,0
50,2,10,4,3,4,1
50,3,10,5,3,5,1
50,4,10,8,2,8,1
50,5,10,6,5,6,1
50,6,10,7,6,7,1
50,7,10,7,5,7,1
50,8,10,8,1,8,1
50,9,10,6,3,6,1
50,10,10,5,4,5,1
50,11,10,6,4,6,1
50,12,10,8,3,8,1
50,13,10,6,1,6,1
50,14,10,8,6,8,1
50,15,10,6,2,6,1
50,16,10,5,2,5,1
50,17,10,7,1,7,1
50,18,10,8,7,8,1
50,19,10,4,2,4,1
50,20,10,4,1,4,1
50,21,10,8,4,8,1
50,22,10,7,4,7,1
50,23,10,5,1,5,1
50,24,10,7,3,7,1
50,25,10,2,1,2,1
50,26,10,3,1,3,1
50,27,10,7,2,7,1
50,28,10,8,5,8,1
51,1,1,4,2,4,1
51,2,1,2,1,2,1
51,3,1,3,1,3,1
51,4,1,3,2,3,1
51,5,1,8,3,8,1
51,6,1,6,2,6,1
51,7,1,7,4,7,1
51,8,1,7,6,7,1
51,9,1,5,3,5,1
51,10,1,8,1,8,1
51,11,1,4,4,5,0
51,12,1,7,5,7,1
51,13,1,7,1,7,1
51,14,1,8,7,8,1
51,15,1,8,6,8,1
51,16,1,6,1,6,1
51,17,1,7,3,7,1
51,18,1,6,3,6,1
51,19,1,7,2,7,1
51,20,1,5,1,5,1
51,21,1,6,5,6,1
51,22,1,4,1,4,1
51,23,1,8,5,8,1
51,24,1,5,2,5,1
51,25,1,8,4,8,1
51,26,1,6,4,6,1
51,27,1,8,2,8,1
51,28,1,4,3,4,1
51,1,2,5,3,5,1
51,2,2,2,1,2,1
51,3,2,8,1,8,1
51,4,2,6,5,6,1
51,5,2,7,2,7,1
51,6,2,3,2,3,1
51,7,2,7,1,7,1
51,8,2,8,6,8,1
51,9,2,7,3,7,1
51,10,2,7,4,7,1
51,11,2,6,4,6,1
51,12,2,8,3,8,1
51,13,2,4,1,4,1
51,14,2,3,1,3,1
51,15,2,6,1,6,1
51,16,2,8,7,8,1
51,17,2,7,6,7,1
51,18,2,8,5,8,1
51,19,2,6,3,6,1
51,20,2,8,4,8,1
51,21,2,7,5,7,1
51,22,2,4,2,4,1
51,23,2,6,2,6,1
51,24,2,8,2,8,1
51,25,2,5,1,5,1
51,26,2,4,4,5,0
51,27,2,4,3,4,1
51,28,2,5,2,5,1
51,1,3,6,1,6,1
51,2,3,7,1,7,1
51,3,3,7,3,7,1
51,4,3,5,2,5,1
51,5,3,8,2,8,1
51,6,3,7,7,8,0
51,7,3,7,4,7,1
51,8,3,4,2,4,1
51,9,3,2,1,2,1
51,10,3,5,1,5,1
51,11,3,8,1,8,1
51,12,3,7,5,7,1
51,13,3,4,1,4,1
51,14,3,8,4,8,1
51,15,3,6,2,6,1
51,16,3,7,2,7,1
51,17,3,4,3,4,1
51,18,3,3,3,6,0
51,19,3,6,5,6,1
51,20,3,8,5,8,1
51,21,3,2,2,3,0
51,22,3,8,3,8,1
51,23,3,4,4,5,0
51,24,3,5,3,5,1
51,25,3,7,6,7,1
51,26,3,3,1,3,1
51,27,3,6,4,6,1
51,28,3,8,6,8,1
51,1,4,3,2,3,1
51,2,4,8,4,8,1
51,3,4,6,2,6,1
51,4,4,4,4,5,0
51,5,4,6,5,6,1
51,6,4,5,2,5,1
51,7,4,7,1,7,1
51,8,4,7,3,7,1
51,9,4,7,2,7,1
51,10,4,7,5,7,1
51,11,4,6,4,6,1
51,12,4,5,3,5,1
51,13,4,8,5,8,1
51,14,4,8,1,8,1
51,15,4,8,7,8,1
51,16,4,3,1,3,1
51,17,4,6,3,6,1
51,18,4,7,6,7,1
51,19,4,8,2,8,1
51,20,4,6,1,6,1
51,21,4,4,1,4,1
51,22,4,8,6,8,1
51,23,4,5,1,5,1
51,24,4,4,2,4,1
51,25,4,4,3,4,1
51,26,4,2,1,2,1
51,27,4,8,3,8,1
51,28,4,7,4,7,1
51,1,5,5,2,5,1
51,2,5,6,1,6,1
51,3,5,4,1,4,1
51,4,5,7,1,7,1
51,5,5,8,6,8,1
51,6,5,6,2,6,1
51,7,5,3,2,3,1
51,8,5,8,3,8,1
51,9,5,8,7,8,1
51,10,5,4,2,4,1
51,11,5,4,4,5,0
51,12,5,4,3,4,1
51,13,5,6,4,6,1
51,14,5,3,1,3,1
51,15,5,8,2,8,1
51,16,5,7,3,7,1
51,17,5,8,4,8,1
51,18,5,8,5,8,1
51,19,5,7,6,7,1
51,20,5,6,3,6,1
51,21,5,7,5,7,1
51,22,5,6,5,6,1
51,23,5,7,4,7,1
51,24,5,7,2,7,1
51,25,5,5,3,5,1
51,26,5,2,1,2,1
51,27,5,8,1,8,1
51,28,5,5,1,5,1
51,1,6,7,2,7,1
51,2,6,5,3,5,1
51,3,6,1,1,2,0
51,4,6,6,5,6,1
51,5,6,8,2,8,1
51,6,6,4,4,5,0
51,7,6,8,1,8,1
51,8,6,7,6,7,1
51,9,6,8,7,8,1
51,10,6,4,3,4,1
51,11,6,7,1,7,1
51,12,6,8,6,8,1
51,13,6,3,1,3,1
51,14,6,8,5,8,1
51,15,6,4,1,4,1
51,16,6,6,1,6,1
51,17,6,8,4,8,1
51,18,6,3,2,3,1
51,19,6,8,3,8,1
51,20,6,6,3,6,1
51,21,6,7,3,7,1
51,22,6,4,2,4,1
51,23,6,2,2,5,0
51,24,6,6,4,6,1
51,25,6,5,1,5,1
51,26,6,6,2,6,1
51,27,6,7,4,7,1
51,28,6,7,5,7,1
51,1,7,8,4,8,1
51,2,7,8,5,8,1
51,3,7,8,2,8,1
51,4,7,7,1,7,1
51,5,7,6,2,6,1
51,6,7,7,2,7,1
51,7,7,8,7,8,1
51,8,7,4,2,4,1
51,9,7,2,1,2,1
51,10,7,8,1,8,1
51,11,7,5,1,5,1
51,12,7,6,3,6,1
51,13,7,3,2,3,1
51,14,7,8,6,8,1
51,15,7,8,3,8,1
51,16,7,6,1,6,1
51,17,7,6,5,6,1
51,18,7,4,4,5,0
51,19,7,7,5,7,1
51,20,7,7,6,7,1
51,21,7,7,4,7,1
